Image number,Square,Radius,Circumference,Alcohol concentration
1807,94773.33,173.69,2313.52,75.0
1808,167562.37,230.95,4701.14,75.0
1809,168119.29,231.33,4760.85,75.0
181,297421.47,307.69,2335.34,75.0
1810,168126.25,231.34,4758.66,75.0
1811,161380.6,226.65,3349.34,75.0
1812,158985.85,224.96,3366.82,75.0
1813,280707.01,298.92,3949.82,75.0
1814,275075.18,295.9,4168.42,75.0
1815,272645.63,294.59,4203.55,75.0
1816,290543.55,304.11,4308.4,75.0
1817,288441.19,303.01,4243.05,75.0
1818,16721.43,72.96,811.4,75.0
1819,23132.94,85.81,1009.43,75.0
182,297428.44,307.69,2333.16,75.0
1820,23132.94,85.81,1009.43,75.0
1821,18392.18,76.51,775.37,75.0
1822,18733.29,77.22,770.09,75.0
1823,8980.29,53.47,431.34,75.0
1824,9077.75,53.75,438.8,75.0
1825,9077.75,53.75,438.8,75.0
1826,6947.54,47.03,315.02,75.0
1827,6947.54,47.03,315.02,75.0
1828,7288.65,48.17,321.58,75.0
1829,7288.65,48.17,321.58,75.0
183,266491.7,291.25,1945.1,75.0
1830,7288.65,48.17,321.58,75.0
1831,7490.53,48.83,322.49,75.0
1832,7490.53,48.83,322.49,75.0
1833,9411.9,54.73,373.45,75.0
1834,9411.9,54.73,373.45,75.0
1835,9314.44,54.45,374.73,75.0
1836,10156.77,56.86,393.12,75.0
1837,10156.77,56.86,393.12,75.0
1838,20585.04,80.95,671.27,75.0
1839,20668.58,81.11,674.36,75.0
184,266449.93,291.23,1945.1,75.0
1840,20585.04,80.95,671.27,75.0
1841,27845.85,94.15,986.14,75.0
1842,18287.76,76.3,737.15,75.0
1843,39854.37,112.63,1734.9,75.0
1844,39729.06,112.46,1733.62,75.0
1845,35155.38,105.78,1454.25,75.0
1846,24852.42,88.94,1086.02,75.0
1847,10950.38,59.04,421.69,75.0
1848,39930.94,112.74,1601.7,75.0
1849,30700.04,98.85,1188.16,75.0
185,266436.01,291.22,1945.1,75.0
1850,33442.86,103.18,1206.17,75.0
1851,23529.74,86.54,1094.23,75.0
1852,23529.74,86.54,1094.23,75.0
1853,31987.91,100.91,932.46,75.0
1854,45005.85,119.69,1551.11,75.0
1855,47477.17,122.93,1568.22,75.0
1856,7086.77,47.5,316.3,75.0
1857,7086.77,47.5,316.3,75.0
1858,8318.95,51.46,432.99,75.0
1859,8318.95,51.46,432.99,75.0
186,232589.39,272.09,1848.74,75.0
1860,8318.95,51.46,432.99,75.0
1861,7121.57,47.61,318.49,75.0
1862,7121.57,47.61,318.49,75.0
1863,7379.15,48.46,329.42,75.0
1864,7406.99,48.56,329.42,75.0
1865,7406.99,48.56,329.42,75.0
1866,6745.66,46.34,307.94,75.0
1867,6822.23,46.6,308.84,75.0
1868,7058.92,47.4,320.68,75.0
1869,7058.92,47.4,320.68,75.0
187,232589.39,272.09,1848.74,75.0
1870,7058.92,47.4,320.68,75.0
1871,8144.91,50.92,349.25,75.0
1872,8144.91,50.92,349.25,75.0
1873,8339.83,51.52,350.53,75.0
1874,8339.83,51.52,350.53,75.0
1875,8339.83,51.52,350.53,75.0
1876,28639.45,95.48,1247.64,75.0
1877,28848.3,95.83,1247.64,75.0
1878,93652.54,172.66,1572.31,75.0
1879,93603.81,172.61,1574.5,75.0
188,131432.39,204.54,1787.61,75.0
1880,93638.62,172.64,1572.31,75.0
1881,179160.17,238.81,1894.64,75.0
1882,179229.78,238.85,1894.64,75.0
1883,166949.77,230.52,1581.21,75.0
1884,166935.84,230.52,1581.21,75.0
1885,166935.84,230.52,1581.21,75.0
1886,152010.47,219.97,1709.36,75.0
1887,151996.55,219.96,1709.36,75.0
1888,187068.39,244.02,2190.37,75.0
1889,187068.39,244.02,2190.37,75.0
189,131237.47,204.39,1784.51,75.0
1890,187068.39,244.02,2190.37,75.0
1891,186024.17,243.34,1767.03,75.0
1892,186079.86,243.37,1759.57,75.0
1893,201047.0,252.97,2428.74,75.0
1894,200859.04,252.85,2426.55,75.0
1895,200859.04,252.85,2426.55,75.0
1896,220580.86,264.98,2187.5,75.0
1897,220553.02,264.96,2183.13,75.0
1898,162598.85,227.5,1864.42,75.0
1899,162696.31,227.57,1864.42,75.0
19,79103.09,158.68,2066.66,75.0
190,131279.24,204.42,1784.51,75.0
1900,162696.31,227.57,1864.42,75.0
1901,184638.84,242.43,1833.82,75.0
1902,184638.84,242.43,1833.82,75.0
1903,285816.72,301.63,2644.47,75.0
1904,285426.88,301.42,2651.93,75.0
1905,285705.34,301.57,2644.47,75.0
1906,310703.94,314.48,2577.9,75.0
1907,310578.64,314.42,2577.9,75.0
1908,398822.12,356.3,2817.77,75.0
1909,398822.12,356.3,2817.77,75.0
191,116660.17,192.7,1574.28,75.0
1910,398822.12,356.3,2817.77,75.0
1911,542137.73,415.41,3406.28,75.0
1912,542123.8,415.41,3403.19,75.0
1913,456734.52,381.29,3080.27,75.0
1914,456539.6,381.21,3077.18,75.0
1915,456539.6,381.21,3077.18,75.0
1916,546419.02,417.05,3556.44,75.0
1917,546558.25,417.1,3565.19,75.0
1918,560676.1,422.46,3245.35,75.0
1919,560690.02,422.46,3245.35,75.0
192,116799.4,192.82,1574.28,75.0
1920,560690.02,422.46,3245.35,75.0
1921,522005.18,407.63,3226.96,75.0
1922,522005.18,407.63,3226.96,75.0
1923,633151.87,448.93,3507.23,75.0
1924,632643.68,448.75,3509.42,75.0
1925,632678.49,448.76,3507.23,75.0
1926,559137.61,421.88,3355.42,75.0
1927,559144.58,421.88,3357.6,75.0
1928,441119.96,374.72,3102.28,75.0
1929,441106.04,374.71,3102.28,75.0
193,96506.74,175.27,1579.56,75.0
1930,441099.08,374.71,3100.1,75.0
1931,531291.77,411.24,3191.68,75.0
1932,531250.0,411.22,3191.68,75.0
1933,445658.83,376.64,2943.22,75.0
1934,445672.76,376.65,2943.22,75.0
1935,445658.83,376.64,2943.22,75.0
1936,397687.4,355.79,2639.97,75.0
1937,397736.13,355.81,2637.78,75.0
1938,525813.1,409.11,3055.47,75.0
1939,525806.14,409.11,3057.66,75.0
194,96520.66,175.28,1579.56,75.0
1940,525847.91,409.12,3057.66,75.0
1941,520703.39,407.12,3200.36,75.0
1942,520675.54,407.11,3200.36,75.0
1943,730723.71,482.28,5346.86,75.0
1944,731169.25,482.43,5339.39,75.0
1945,730807.25,482.31,5346.86,75.0
1946,427113.5,368.72,3673.6,75.0
1947,427029.96,368.68,3673.6,75.0
1948,392431.5,353.43,3168.16,75.0
1949,392487.19,353.46,3168.16,75.0
195,96520.66,175.28,1579.56,75.0
1950,392487.19,353.46,3168.16,75.0
1951,341912.17,329.9,2618.77,75.0
1952,341940.02,329.91,2618.77,75.0
1953,322754.23,320.52,2715.79,75.0
1954,322712.46,320.5,2715.79,75.0
1955,322712.46,320.5,2715.79,75.0
1956,256919.69,285.97,2449.0,75.0
1957,256905.77,285.96,2449.0,75.0
1958,227911.28,269.34,2163.99,75.0
1959,227883.44,269.33,2163.99,75.0
196,158456.78,224.58,2145.06,75.0
1960,227869.51,269.32,2163.99,75.0
1961,247904.6,280.91,2464.83,75.0
1962,247974.21,280.95,2464.83,75.0
1963,221464.97,265.51,2139.26,75.0
1964,221464.97,265.51,2139.26,75.0
1965,221451.05,265.5,2139.26,75.0
1966,211273.39,259.33,2178.91,75.0
1967,211148.08,259.25,2175.82,75.0
1968,216397.03,262.45,2146.72,75.0
1969,216341.33,262.42,2146.72,75.0
197,158428.94,224.57,2145.06,75.0
1970,216355.26,262.43,2146.72,75.0
1971,225335.54,267.82,2155.46,75.0
1972,225217.2,267.75,2157.65,75.0
1973,242697.43,277.94,2230.09,75.0
1974,242697.43,277.94,2230.09,75.0
1975,242711.35,277.95,2230.09,75.0
1976,229923.15,270.53,2168.73,75.0
1977,229950.99,270.55,2168.73,75.0
1978,248524.17,281.26,2252.1,75.0
1979,248552.02,281.28,2252.1,75.0
198,202049.45,253.6,4000.4,75.0
1980,248565.94,281.28,2259.57,75.0
1981,256884.89,285.95,2489.03,75.0
1982,256884.89,285.95,2489.03,75.0
1983,242725.27,277.96,2377.09,75.0
1984,242711.35,277.95,2377.09,75.0
1985,242739.2,277.97,2377.09,75.0
1986,259161.28,287.22,2383.12,75.0
1987,259035.98,287.15,2383.12,75.0
1988,258701.83,286.96,2522.88,75.0
1989,258701.83,286.96,2522.88,75.0
199,200538.82,252.65,3963.99,75.0
1990,258701.83,286.96,2522.88,75.0
1991,258715.75,286.97,2432.05,75.0
1992,258660.06,286.94,2432.05,75.0
1993,241284.25,277.13,2251.57,75.0
1994,241312.1,277.15,2251.57,75.0
1995,241326.02,277.16,2251.57,75.0
1996,197434.01,250.69,2093.95,75.0
1997,197420.08,250.68,2093.95,75.0
1998,192247.72,247.37,1964.37,75.0
1999,192247.72,247.37,1964.37,75.0
2,315326.35,316.81,3179.38,75.0
20,79304.97,158.88,2061.38,75.0
200,202084.26,253.62,3986.38,75.0
2000,192192.02,247.34,1964.37,75.0
2001,182710.51,241.16,1862.45,75.0
2002,182738.36,241.18,1862.45,75.0
2003,138477.39,209.95,2203.49,75.0
2004,138477.39,209.95,2203.49,75.0
2005,138477.39,209.95,2203.49,75.0
2006,145731.23,215.38,2090.48,75.0
2007,145731.23,215.38,2090.48,75.0
2008,228593.51,269.75,2126.14,75.0
2009,228593.51,269.75,2126.14,75.0
201,232965.3,272.31,1883.18,75.0
2010,228690.97,269.8,2126.14,75.0
2011,246916.07,280.35,2709.6,75.0
2012,246930.0,280.36,2709.6,75.0
2013,380116.67,347.84,2703.42,75.0
2014,380074.91,347.82,2703.42,75.0
2015,380074.91,347.82,2703.42,75.0
2016,339663.62,328.81,2698.45,75.0
2017,339949.04,328.95,2693.18,75.0
2018,345274.56,331.52,2616.37,75.0
2019,345330.25,331.54,2616.37,75.0
202,233111.49,272.4,1885.37,75.0
2020,345330.25,331.54,2616.37,75.0
2021,504093.34,400.57,3015.51,75.0
2022,504093.34,400.57,3015.51,75.0
2023,372807.14,344.48,2705.32,75.0
2024,372765.37,344.46,2705.32,75.0
2025,372786.26,344.47,2703.14,75.0
2026,400562.49,357.08,3653.02,75.0
2027,418989.47,365.2,3007.98,75.0
2028,445721.49,376.67,3137.63,75.0
2029,445756.29,376.68,3139.81,75.0
203,233292.49,272.51,1878.44,75.0
2030,445839.83,376.72,3142.91,75.0
2031,291657.38,304.69,2699.95,75.0
2032,292235.19,304.99,2699.05,75.0
2033,252777.62,283.66,2710.35,75.0
2034,252840.28,283.69,2708.17,75.0
2035,252833.31,283.69,2710.35,75.0
2036,167047.23,230.59,2748.04,75.0
2037,167047.23,230.59,2748.04,75.0
2038,113513.59,190.09,1884.62,75.0
2039,113499.67,190.07,1884.62,75.0
204,233417.8,272.58,1878.44,75.0
2040,113492.7,190.07,1882.43,75.0
2041,172358.82,234.23,1980.2,75.0
2042,172456.28,234.3,1983.29,75.0
2043,215311.04,261.79,3614.0,75.0
2044,217872.86,263.35,3592.14,75.0
2045,217406.44,263.06,3603.07,75.0
2046,108758.91,186.06,1971.15,75.0
2047,108696.26,186.01,1973.33,75.0
2048,202181.72,253.69,2501.31,75.0
2049,202167.8,253.68,2501.31,75.0
205,233306.42,272.51,1878.44,75.0
2050,202153.88,253.67,2501.31,75.0
2051,201234.96,253.09,1958.78,75.0
2052,201040.04,252.97,1958.78,75.0
2053,141261.97,212.05,1521.95,75.0
2054,141261.97,212.05,1521.95,75.0
2055,141261.97,212.05,1521.95,75.0
2056,107053.35,184.6,1565.97,75.0
2057,107025.51,184.57,1565.97,75.0
2058,63954.95,142.68,1074.03,75.0
2059,63968.87,142.7,1074.03,75.0
206,237476.33,274.94,1890.96,75.0
2060,63968.87,142.7,1074.03,75.0
2061,58413.62,136.36,1296.41,75.0
2062,58413.62,136.36,1296.41,75.0
2063,109865.78,187.01,1677.7,75.0
2064,109865.78,187.01,1677.7,75.0
2065,109865.78,187.01,1677.7,75.0
2066,194364.0,248.73,1865.01,75.0
2067,194364.0,248.73,1865.01,75.0
2068,466397.03,385.3,3981.35,75.0
2069,466376.14,385.29,3979.17,75.0
207,237504.18,274.95,1890.96,75.0
2070,466466.64,385.33,3981.35,75.0
2071,623698.21,445.57,5399.75,75.0
2072,623726.05,445.58,5399.75,75.0
2073,511737.02,403.6,3830.0,75.0
2074,511792.72,403.62,3830.0,75.0
2075,511792.72,403.62,3830.0,75.0
2076,400242.26,356.93,2656.99,75.0
2077,400228.34,356.93,2656.99,75.0
2078,731600.86,482.57,5285.69,75.0
2079,731559.09,482.56,5285.69,75.0
208,263087.55,289.38,1967.55,75.0
2080,731545.17,482.55,5285.69,75.0
2081,550233.91,418.5,4797.5,75.0
2082,550206.06,418.49,4790.04,75.0
2083,495092.17,396.98,3803.0,75.0
2084,495113.05,396.99,3805.18,75.0
2085,495057.36,396.97,3805.18,75.0
2086,407231.57,360.04,2921.93,75.0
2087,407127.14,359.99,2924.12,75.0
2088,433643.35,371.53,3511.8,75.0
2089,433782.58,371.59,3507.42,75.0
209,263087.55,289.38,1967.55,75.0
2090,433601.58,371.51,3508.71,75.0
2091,542109.88,415.4,3540.52,75.0
2092,542095.96,415.4,3528.69,75.0
2093,357561.54,337.37,3470.18,75.0
2094,357484.96,337.33,3464.9,75.0
2095,357471.04,337.32,3464.9,75.0
2096,307564.32,312.89,2326.04,75.0
2097,307773.17,313.0,2330.42,75.0
2098,162111.55,227.16,1859.21,75.0
2099,162090.67,227.15,1857.02,75.0
21,89879.43,169.14,1872.63,75.0
210,263101.47,289.39,1967.55,75.0
2100,162090.67,227.15,1857.02,75.0
2101,469125.92,386.43,2927.52,75.0
2102,469139.84,386.43,2927.52,75.0
2103,450093.28,378.51,4291.91,75.0
2104,450030.63,378.48,4289.73,75.0
2105,450142.01,378.53,4297.19,75.0
2106,279370.41,298.21,4028.16,75.0
2107,279370.41,298.21,4028.16,75.0
2108,186246.94,243.48,3159.77,75.0
2109,186281.74,243.51,3154.49,75.0
211,310801.4,314.53,2157.21,75.0
2110,186281.74,243.51,3154.49,75.0
2111,169664.74,232.39,2183.35,75.0
2112,169664.74,232.39,2183.35,75.0
2113,227166.41,268.9,3718.19,75.0
2114,227138.56,268.89,3710.73,75.0
2115,227124.64,268.88,3710.73,75.0
2116,490386.22,395.09,3445.1,75.0
2117,490386.22,395.09,3445.1,75.0
2118,325761.58,322.01,2697.46,75.0
2119,325775.51,322.02,2697.46,75.0
212,310717.87,314.49,2157.21,75.0
2120,325803.35,322.03,2697.46,75.0
2121,302816.61,310.47,3510.14,75.0
2122,302816.61,310.47,3510.14,75.0
2123,155386.78,222.4,2456.75,75.0
2124,155379.82,222.39,2454.56,75.0
2125,155435.51,222.43,2458.94,75.0
2126,17139.12,73.86,1038.9,75.0
2127,16930.27,73.41,1042.0,75.0
2128,19714.86,79.22,809.37,75.0
2129,19700.94,79.19,809.37,75.0
213,240943.14,276.94,1924.65,75.0
2130,19756.63,79.3,809.37,75.0
2131,26836.43,92.42,1248.23,75.0
2132,26919.97,92.57,1237.68,75.0
2133,37891.23,109.82,1415.5,75.0
2134,35976.83,107.01,1477.39,75.0
2135,36930.55,108.42,1470.83,75.0
2136,20153.43,80.09,890.03,75.0
2137,19366.79,78.52,1022.17,75.0
2138,29634.94,97.12,888.22,75.0
2139,27678.77,93.86,853.09,75.0
214,241193.75,277.08,1924.65,75.0
2140,31612.0,100.31,850.9,75.0
2141,28444.53,95.15,841.25,75.0
2142,28938.79,95.98,817.96,75.0
2143,10525.73,57.88,386.56,75.0
2144,10539.65,57.92,386.56,75.0
2145,10581.42,58.04,389.65,75.0
2146,14570.34,68.1,467.74,75.0
2147,14472.88,67.87,467.74,75.0
2148,18559.26,76.86,539.43,75.0
2149,18587.1,76.92,539.43,75.0
215,241110.21,277.03,1924.65,75.0
2150,18587.1,76.92,539.43,75.0
2151,19408.55,78.6,526.32,75.0
2152,19408.55,78.6,526.32,75.0
2153,12725.55,63.64,422.59,75.0
2154,12725.55,63.64,422.59,75.0
2155,12725.55,63.64,422.59,75.0
2156,15537.98,70.33,469.18,75.0
2157,15537.98,70.33,469.18,75.0
2158,16839.78,73.21,495.56,75.0
2159,16825.85,73.18,495.56,75.0
216,237072.57,274.7,1913.79,75.0
2160,16839.78,73.21,495.56,75.0
2161,20160.39,80.11,553.08,75.0
2162,20202.16,80.19,553.08,75.0
2163,21559.65,82.84,566.35,75.0
2164,21629.26,82.97,566.35,75.0
2165,21684.95,83.08,569.44,75.0
2166,21503.95,82.73,557.08,75.0
2167,21357.76,82.45,554.89,75.0
2168,21121.07,81.99,554.89,75.0
2169,21135.0,82.02,554.89,75.0
217,236975.11,274.65,1913.79,75.0
2170,21135.0,82.02,554.89,75.0
2171,22193.14,84.05,586.02,75.0
2172,22193.14,84.05,586.02,75.0
2173,28500.22,95.25,1082.93,75.0
2174,28472.38,95.2,1082.93,75.0
2175,28486.3,95.22,1082.93,75.0
2176,65757.96,144.68,1940.92,75.0
2177,65771.89,144.69,1940.92,75.0
2178,82500.28,162.05,2534.47,75.0
2179,82646.47,162.19,2532.28,75.0
218,153388.84,220.96,2694.21,75.0
2180,82646.47,162.19,2532.28,75.0
2181,138602.7,210.04,1992.94,75.0
2182,138630.54,210.07,1992.94,75.0
2183,347864.22,332.76,3968.61,75.0
2184,347822.45,332.74,3968.61,75.0
2185,347864.22,332.76,3968.61,75.0
2186,337136.61,327.59,2940.64,75.0
2187,337067.0,327.55,2940.64,75.0
2188,325427.43,321.85,2706.95,75.0
2189,325413.51,321.84,2706.95,75.0
219,153402.76,220.97,2694.21,75.0
2190,325413.51,321.84,2706.95,75.0
2191,385470.04,350.28,2907.32,75.0
2192,385261.19,350.19,2910.41,75.0
2193,381042.55,348.27,3402.2,75.0
2194,381042.55,348.27,3402.2,75.0
2195,381042.55,348.27,3402.2,75.0
2196,357575.46,337.37,2934.67,75.0
2197,357575.46,337.37,2934.67,75.0
2198,442463.52,375.29,2930.08,75.0
2199,442449.6,375.28,2930.08,75.0
22,89684.51,168.96,1865.17,75.0
220,153402.76,220.97,2694.21,75.0
2200,442658.44,375.37,2926.99,75.0
2201,440723.16,374.55,2989.03,75.0
2202,440723.16,374.55,2989.03,75.0
2203,682383.33,466.06,4071.21,75.0
2204,682271.94,466.02,4068.12,75.0
2205,682195.37,465.99,4069.03,75.0
2206,879643.29,529.15,4770.55,75.0
2207,879678.1,529.16,4772.73,75.0
2208,602883.44,438.07,3440.29,75.0
2209,602932.17,438.09,3438.1,75.0
221,175366.17,236.26,1657.18,75.0
2210,603029.63,438.12,3438.1,75.0
2211,570101.92,425.99,3533.84,75.0
2212,570199.38,426.03,3533.84,75.0
2213,603732.74,438.38,3340.71,75.0
2214,603892.85,438.43,3341.62,75.0
2215,603781.47,438.39,3341.62,75.0
2216,505757.13,401.23,2823.98,75.0
2217,505708.4,401.21,2826.16,75.0
2218,610394.85,440.79,4480.1,75.0
2219,610387.89,440.79,4477.91,75.0
222,175366.17,236.26,1657.18,75.0
2220,610186.01,440.71,4483.19,75.0
2221,536672.98,413.31,3537.46,75.0
2222,536610.33,413.29,3535.27,75.0
2223,577641.18,428.8,3778.23,75.0
2224,577390.57,428.71,3781.32,75.0
223,171850.63,233.88,2631.73,75.0
224,171565.21,233.69,2626.45,75.0
225,172261.36,234.16,2633.92,75.0
226,140503.17,211.48,2302.47,75.0
227,140635.44,211.58,2304.65,75.0
228,88668.13,168.0,1513.14,75.0
229,88668.13,168.0,1513.14,75.0
23,123336.21,198.14,1658.77,75.0
230,88668.13,168.0,1513.14,75.0
231,41030.85,114.28,1256.38,75.0
232,41044.78,114.3,1263.85,75.0
233,60160.95,138.38,2139.54,75.0
234,60641.29,138.93,2125.52,75.0
235,60160.95,138.38,2139.54,75.0
236,10128.93,56.78,574.25,75.0
237,10128.93,56.78,574.25,75.0
238,14451.99,67.82,967.37,75.0
239,15238.64,69.65,940.98,75.0
24,123336.21,198.14,1658.77,75.0
240,12008.52,61.83,559.86,75.0
241,36276.18,107.46,1442.79,75.0
242,36276.18,107.46,1442.79,75.0
243,145278.74,215.04,3682.44,75.0
244,153507.18,221.05,3817.3,75.0
245,145766.04,215.4,3674.98,75.0
246,213751.67,260.84,4647.47,75.0
247,211607.54,259.53,4649.28,75.0
248,292109.88,304.93,4329.13,75.0
249,295708.96,306.8,4370.44,75.0
25,123336.21,198.14,1658.77,75.0
250,268726.33,292.47,3298.6,75.0
251,113249.05,189.86,3445.07,75.0
252,102103.75,180.28,2897.05,75.0
253,96861.77,175.59,3505.52,75.0
254,95441.64,174.3,3572.69,75.0
255,93081.7,172.13,3573.59,75.0
256,97418.69,176.09,2965.12,75.0
257,105410.45,183.18,2721.41,75.0
258,137802.13,209.44,3040.87,75.0
259,131202.66,204.36,2958.78,75.0
26,149337.27,218.03,2773.74,75.0
260,66878.76,145.9,1463.37,75.0
261,155908.89,222.77,3326.64,75.0
262,150068.22,218.56,3322.64,75.0
263,135852.92,207.95,3841.72,75.0
264,130297.67,203.65,3762.19,75.0
265,141310.7,212.09,4062.51,75.0
266,93861.38,172.85,3400.67,75.0
267,96499.78,175.26,3394.11,75.0
268,181095.46,240.09,4566.51,75.0
269,185801.4,243.19,4516.83,75.0
27,149316.38,218.01,2771.55,75.0
270,174746.6,235.85,4557.23,75.0
271,137516.71,209.22,3688.25,75.0
272,126587.21,200.73,3440.92,75.0
273,24601.8,88.49,1468.12,75.0
274,22882.32,85.34,1444.83,75.0
275,22896.25,85.37,1444.83,75.0
276,19088.33,77.95,830.7,75.0
277,19088.33,77.95,830.7,75.0
278,56151.15,133.69,1528.35,75.0
279,23515.82,86.52,799.57,75.0
28,180072.12,239.41,2569.53,75.0
280,56701.1,134.34,1527.45,75.0
281,54960.74,132.27,2661.55,75.0
282,54960.74,132.27,2661.55,75.0
283,66314.88,145.29,2454.78,75.0
284,60731.79,139.04,2410.01,75.0
285,64595.4,143.39,2315.18,75.0
286,40933.39,114.15,1476.11,75.0
287,40084.09,112.96,1591.14,75.0
288,69419.69,148.65,2055.64,75.0
289,69196.93,148.41,2028.88,75.0
29,180072.12,239.41,2569.53,75.0
290,69343.12,148.57,2026.7,75.0
291,78901.2,158.48,2575.47,75.0
292,78901.2,158.48,2575.47,75.0
293,65430.78,144.32,1688.53,75.0
294,60773.56,139.09,1719.29,75.0
295,61058.98,139.41,1714.01,75.0
296,79110.05,158.69,2974.61,75.0
297,68730.51,147.91,2128.08,75.0
298,221652.93,265.62,5005.61,75.0
299,217121.02,262.89,4889.15,75.0
3,323332.03,320.81,3468.61,75.0
30,180072.12,239.41,2569.53,75.0
300,188927.1,245.23,4459.09,75.0
301,84901.98,164.39,1972.27,75.0
302,94522.72,173.46,3348.81,75.0
303,133861.94,206.42,4505.15,75.0
304,123259.63,198.08,4041.56,75.0
305,54306.36,131.48,2276.06,75.0
306,127575.74,201.52,3589.42,75.0
307,128773.11,202.46,3574.5,75.0
308,143614.95,213.81,4626.21,75.0
309,148515.82,217.43,4618.74,75.0
31,242056.97,277.58,2445.76,75.0
310,143113.72,213.44,4790.39,75.0
311,218708.23,263.85,5943.73,75.0
312,122333.76,197.33,3231.06,75.0
313,105347.79,183.12,2827.54,75.0
314,99806.47,178.24,2856.64,75.0
315,105493.99,183.25,2879.41,75.0
316,135769.38,207.89,2445.14,75.0
317,136695.26,208.59,2457.88,75.0
318,58831.31,136.85,1252.61,75.0
319,75928.66,155.46,2037.25,75.0
32,242084.82,277.59,2445.76,75.0
320,75169.86,154.68,2030.69,75.0
321,170061.54,232.66,2032.22,75.0
322,170061.54,232.66,2032.22,75.0
323,267389.73,291.74,2222.03,75.0
324,267334.04,291.71,2222.03,75.0
325,267403.65,291.75,2222.03,75.0
326,338354.87,328.18,2521.91,75.0
327,338354.87,328.18,2521.91,75.0
328,373308.36,344.71,2562.47,75.0
329,373120.41,344.63,2560.29,75.0
33,180830.92,239.92,2765.31,75.0
330,372612.22,344.39,2550.64,75.0
331,260477.0,287.95,2225.28,75.0
332,260504.85,287.96,2225.28,75.0
333,399010.08,356.38,2902.97,75.0
334,398954.39,356.36,2902.97,75.0
335,398954.39,356.36,2902.97,75.0
336,323485.19,320.89,2211.57,75.0
337,323422.53,320.86,2209.38,75.0
338,246442.69,280.08,1878.68,75.0
339,246400.92,280.06,1878.68,75.0
34,180830.92,239.92,2765.31,75.0
340,246414.85,280.06,1878.68,75.0
341,228558.7,269.73,1883.96,75.0
342,228398.59,269.63,1886.15,75.0
343,276084.6,296.45,2018.98,75.0
344,276098.52,296.45,2018.98,75.0
345,276084.6,296.45,2018.98,75.0
346,293105.37,305.45,2148.78,75.0
347,292882.6,305.33,2142.59,75.0
348,221987.08,265.82,1946.88,75.0
349,221987.08,265.82,1946.88,75.0
35,180830.92,239.92,2765.31,75.0
350,222001.0,265.83,1946.88,75.0
351,91724.21,170.87,1893.36,75.0
352,91953.94,171.08,1898.64,75.0
353,69043.77,148.25,1266.19,75.0
354,69043.77,148.25,1266.19,75.0
355,69043.77,148.25,1266.19,75.0
356,20069.89,79.93,617.53,75.0
357,20069.89,79.93,617.53,75.0
358,10692.8,58.34,800.85,75.0
359,4504.07,37.86,253.89,75.0
36,218408.89,263.67,2230.78,75.0
360,22422.87,84.48,668.71,75.0
361,4845.18,39.27,358.74,75.0
362,4810.37,39.13,353.46,75.0
363,4803.41,39.1,262.25,75.0
364,4803.41,39.1,262.25,75.0
365,4803.41,39.1,262.25,75.0
366,12488.86,63.05,593.7,75.0
367,12433.17,62.91,586.24,75.0
368,52907.11,129.77,999.56,75.0
369,52893.18,129.76,999.56,75.0
37,218485.46,263.72,2228.59,75.0
370,52879.26,129.74,999.56,75.0
371,109462.02,186.66,1634.73,75.0
372,109475.94,186.67,1634.73,75.0
373,174349.8,235.58,1892.68,75.0
374,174363.72,235.59,1892.68,75.0
375,174238.42,235.5,1889.59,75.0
376,332340.16,325.25,2337.59,75.0
377,332333.2,325.25,2335.41,75.0
378,302781.8,310.45,2137.47,75.0
379,302781.8,310.45,2137.47,75.0
38,175595.9,236.42,2058.07,75.0
380,302740.03,310.43,2137.47,75.0
381,258318.95,286.75,1930.92,75.0
382,258277.18,286.73,1930.92,75.0
383,370593.39,343.46,2632.51,75.0
384,370579.47,343.45,2632.51,75.0
385,370565.55,343.45,2632.51,75.0
386,288239.31,302.9,2077.09,75.0
387,288239.31,302.9,2077.09,75.0
388,341529.29,329.72,2493.65,75.0
389,341633.72,329.77,2495.84,75.0
39,175609.82,236.43,2058.07,75.0
390,341564.1,329.73,2491.47,75.0
391,251886.56,283.16,1989.87,75.0
392,251872.63,283.15,1989.87,75.0
393,356050.9,336.65,2565.19,75.0
394,356148.36,336.7,2565.19,75.0
395,356176.21,336.71,2565.19,75.0
396,294497.66,306.17,2092.17,75.0
397,294483.74,306.17,2092.17,75.0
398,257963.91,286.55,2048.14,75.0
399,257845.57,286.49,2042.86,75.0
4,323339.0,320.81,3470.8,75.0
40,175581.98,236.41,2058.07,75.0
